"Date","Price","Open","High","Low","Vol.","Change %"
"12/30/2024","3,290","3,350","3,350","3,270","5.28M","-0.30%"
"12/27/2024","3,300","3,250","3,330","3,250","10.31M","1.85%"
"12/24/2024","3,240","3,350","3,350","3,240","6.96M","-3.28%"
"12/23/2024","3,350","3,300","3,360","3,220","13.91M","2.76%"
"12/20/2024","3,260","3,280","3,320","3,260","7.53M","-0.61%"
"12/19/2024","3,280","3,350","3,350","3,260","6.60M","-2.96%"
"12/18/2024","3,380","3,310","3,390","3,300","10.47M","2.74%"
"12/17/2024","3,290","3,360","3,390","3,280","7.38M","-2.08%"
"12/16/2024","3,360","3,400","3,420","3,340","4.35M","-1.18%"
"12/13/2024","3,400","3,370","3,440","3,370","6.87M","0.59%"
"12/12/2024","3,380","3,460","3,520","3,360","11.73M","-1.74%"
"12/11/2024","3,440","3,310","3,450","3,310","15.16M","3.93%"
"12/10/2024","3,310","3,330","3,350","3,310","9.85M","0.00%"
"12/09/2024","3,310","3,290","3,330","3,270","10.43M","0.91%"
"12/06/2024","3,280","3,370","3,380","3,260","19.59M","-2.67%"
"12/05/2024","3,370","3,430","3,430","3,360","6.90M","-2.03%"
"12/04/2024","3,440","3,310","3,440","3,310","19.72M","4.56%"
"12/03/2024","3,290","3,420","3,470","3,280","22.35M","-3.80%"
"12/02/2024","3,420","3,500","3,540","3,420","5.88M","-2.29%"
"11/29/2024","3,500","3,630","3,640","3,490","7.41M","-3.05%"
"11/28/2024","3,610","3,620","3,700","3,600","8.18M","0.28%"
"11/26/2024","3,600","3,670","3,720","3,600","5.08M","-1.37%"
"11/25/2024","3,650","3,600","3,700","3,590","5.31M","1.67%"
"11/22/2024","3,590","3,600","3,670","3,590","3.86M","-0.28%"
"11/21/2024","3,600","3,640","3,650","3,590","4.40M","-0.55%"
"11/20/2024","3,620","3,690","3,760","3,620","8.91M","-1.63%"
"11/19/2024","3,680","3,550","3,700","3,550","7.25M","3.66%"
"11/18/2024","3,550","3,550","3,570","3,480","5.53M","0.28%"
"11/15/2024","3,540","3,630","3,660","3,540","4.68M","-2.48%"
"11/14/2024","3,630","3,700","3,700","3,630","5.11M","-1.63%"
"11/13/2024","3,690","3,600","3,690","3,580","5.54M","2.50%"
"11/12/2024","3,600","3,550","3,670","3,510","12.60M","1.41%"
"11/11/2024","3,550","3,630","3,630","3,480","16.02M","-2.20%"
"11/08/2024","3,630","3,670","3,690","3,630","5.17M","-0.82%"
"11/07/2024","3,660","3,680","3,700","3,650","7.33M","0.27%"
"11/06/2024","3,650","3,630","3,730","3,630","10.91M","0.55%"
"11/05/2024","3,630","3,610","3,680","3,610","9.90M","0.55%"
"11/04/2024","3,610","3,810","3,830","3,610","29.71M","-5.25%"
"11/01/2024","3,810","3,950","3,990","3,810","22.62M","-3.54%"
"10/31/2024","3,950","3,910","4,030","3,850","27.69M","1.02%"
"10/30/2024","3,910","4,110","4,110","3,880","39.19M","-4.87%"
"10/29/2024","4,110","4,140","4,170","4,060","28.65M","-0.72%"
"10/28/2024","4,140","4,390","4,410","4,130","29.22M","-5.69%"
"10/25/2024","4,390","4,290","4,400","4,270","15.28M","2.33%"
"10/24/2024","4,290","4,280","4,330","4,250","7.77M","0.23%"
"10/23/2024","4,280","4,310","4,360","4,240","11.98M","-0.70%"
"10/22/2024","4,310","4,390","4,420","4,280","21.64M","-2.27%"
"10/21/2024","4,410","4,530","4,570","4,410","12.87M","-2.43%"
"10/18/2024","4,520","4,570","4,650","4,460","20.38M","-1.09%"
"10/17/2024","4,570","4,370","4,600","4,370","45.37M","5.54%"
"10/16/2024","4,330","4,230","4,420","4,220","40.38M","2.61%"
"10/15/2024","4,220","4,160","4,260","4,150","17.69M","1.93%"
"10/14/2024","4,140","4,330","4,390","4,130","34.70M","-3.94%"
"10/11/2024","4,310","4,050","4,310","4,010","42.52M","6.42%"
"10/10/2024","4,050","4,020","4,050","3,970","12.32M","1.00%"
"10/09/2024","4,010","4,030","4,100","4,010","13.58M","-0.25%"
"10/08/2024","4,020","4,030","4,040","3,970","7.29M","-0.25%"
"10/07/2024","4,030","4,040","4,050","3,990","7.16M","0.00%"
"10/04/2024","4,030","4,060","4,080","4,000","14.12M","-0.25%"
"10/03/2024","4,040","3,910","4,060","3,910","26.77M","3.59%"
"10/02/2024","3,900","3,880","3,950","3,860","11.37M","0.52%"
"10/01/2024","3,880","3,770","3,900","3,770","11.37M","2.37%"
"09/30/2024","3,790","3,860","3,860","3,760","13.17M","-1.56%"
"09/27/2024","3,850","3,920","3,930","3,850","10.84M","-1.28%"
"09/26/2024","3,900","3,870","3,930","3,840","11.11M","0.78%"
"09/25/2024","3,870","3,830","3,870","3,810","12.12M","1.31%"
"09/24/2024","3,820","3,820","3,860","3,810","12.54M","-0.26%"
"09/23/2024","3,830","3,910","3,930","3,820","16.75M","-2.05%"
"09/20/2024","3,910","3,890","3,930","3,890","9.86M","0.51%"
"09/19/2024","3,890","3,920","3,930","3,880","11.08M","-0.51%"
"09/18/2024","3,910","3,970","3,990","3,890","9.07M","-1.26%"
"09/17/2024","3,960","3,950","4,000","3,950","4.95M","0.25%"
"09/13/2024","3,950","3,960","3,990","3,950","7.67M","-0.25%"
"09/12/2024","3,960","3,970","4,000","3,960","8.29M","-0.25%"
"09/11/2024","3,970","4,000","4,070","3,950","12.61M","-0.75%"
"09/10/2024","4,000","4,030","4,030","3,990","4.10M","0.00%"
"09/09/2024","4,000","4,040","4,060","3,950","9.58M","-0.50%"
"09/06/2024","4,020","4,030","4,090","4,020","9.20M","-0.25%"
"09/05/2024","4,030","3,990","4,080","3,980","8.78M","1.26%"
"09/04/2024","3,980","4,020","4,040","3,980","8.89M","-1.24%"
"09/03/2024","4,030","4,110","4,130","4,030","7.54M","-1.47%"
"09/02/2024","4,090","4,030","4,130","4,020","17.32M","2.00%"
"08/30/2024","4,010","4,050","4,060","4,000","9.95M","-0.25%"
"08/29/2024","4,020","4,050","4,130","4,020","23.43M","0.00%"
"08/28/2024","4,020","3,980","4,030","3,970","7.75M","1.26%"
"08/27/2024","3,970","4,010","4,030","3,950","17.53M","-1.00%"
"08/26/2024","4,010","4,040","4,070","4,010","13.32M","-0.74%"
"08/23/2024","4,040","4,020","4,080","4,020","6.37M","1.00%"
"08/22/2024","4,000","4,060","4,060","3,990","13.79M","-1.72%"
"08/21/2024","4,070","4,180","4,190","4,070","13.93M","-2.16%"
"08/20/2024","4,160","4,160","4,190","4,120","15.80M","0.73%"
"08/19/2024","4,130","4,060","4,210","4,060","31.92M","1.98%"
"08/16/2024","4,050","4,030","4,080","4,030","10.11M","1.00%"
"08/15/2024","4,010","4,070","4,100","4,000","15.31M","-1.23%"
"08/14/2024","4,060","4,040","4,120","4,020","27.49M","1.50%"
"08/13/2024","4,000","3,850","4,030","3,830","34.88M","4.17%"
"08/12/2024","3,840","3,780","3,840","3,780","9.33M","1.86%"
"08/09/2024","3,770","3,770","3,840","3,770","11.42M","0.53%"
"08/08/2024","3,750","3,780","3,800","3,740","14.21M","-0.79%"
"08/07/2024","3,780","3,800","3,850","3,780","14.11M","-0.26%"
"08/06/2024","3,790","3,820","3,890","3,770","18.65M","0.26%"
"08/05/2024","3,780","3,860","3,860","3,750","18.69M","-2.07%"
"08/02/2024","3,860","3,850","3,940","3,820","14.60M","0.26%"
"08/01/2024","3,850","3,780","3,880","3,730","30.67M","-1.53%"
"07/31/2024","3,910","3,910","3,940","3,880","9.19M","0.26%"
"07/30/2024","3,900","4,000","4,020","3,900","11.04M","-2.26%"
"07/29/2024","3,990","4,030","4,080","3,980","12.99M","-0.50%"
"07/26/2024","4,010","3,990","4,070","3,980","8.83M","0.75%"
"07/25/2024","3,980","4,050","4,080","3,900","31.30M","-1.97%"
"07/24/2024","4,060","4,080","4,100","4,040","7.94M","0.00%"
"07/23/2024","4,060","4,130","4,150","4,060","15.16M","-1.46%"
"07/22/2024","4,120","4,090","4,160","4,060","13.23M","1.48%"
"07/19/2024","4,060","4,090","4,110","4,040","15.60M","-0.49%"
"07/18/2024","4,080","4,070","4,160","4,070","21.10M","0.25%"
"07/17/2024","4,070","4,120","4,120","4,050","13.40M","0.25%"
"07/16/2024","4,060","4,090","4,120","4,050","16.04M","0.00%"
"07/15/2024","4,060","4,110","4,170","4,030","23.45M","-0.73%"
"07/12/2024","4,090","4,040","4,120","4,030","20.07M","2.00%"
"07/11/2024","4,010","4,000","4,150","3,980","52.71M","-0.99%"
"07/10/2024","4,050","4,180","4,450","4,050","105.90M","-3.11%"
"07/09/2024","4,180","4,220","4,240","4,110","36.59M","-0.48%"
"07/08/2024","4,200","3,950","4,220","3,950","41.51M","6.33%"
"07/05/2024","3,950","3,940","4,000","3,900","12.15M","0.25%"
"07/04/2024","3,940","4,050","4,100","3,930","33.47M","-2.48%"
"07/03/2024","4,040","3,990","4,050","3,960","39.20M","2.02%"
"07/02/2024","3,960","3,950","3,990","3,850","36.44M","1.02%"
"07/01/2024","3,920","3,790","3,930","3,780","37.02M","5.09%"
"06/28/2024","3,730","3,600","3,780","3,600","46.24M","3.61%"
"06/27/2024","3,600","3,650","3,680","3,550","21.76M","-0.83%"
"06/26/2024","3,630","3,660","3,730","3,620","18.69M","-0.82%"
"06/25/2024","3,660","3,700","3,710","3,580","35.15M","-0.81%"
"06/24/2024","3,690","3,720","3,780","3,680","35.05M","-0.27%"
"06/21/2024","3,700","3,500","3,720","3,430","65.57M","5.71%"
"06/20/2024","3,500","3,550","3,630","3,500","41.24M","-0.28%"
"06/19/2024","3,510","3,480","3,580","3,450","66.33M","2.03%"
"06/14/2024","3,440","3,670","3,700","3,420","38.43M","-6.01%"
"06/13/2024","3,660","3,640","3,790","3,620","51.88M","1.39%"
"06/12/2024","3,610","3,890","3,900","3,570","69.08M","-6.96%"
"06/11/2024","3,880","4,100","4,150","3,870","89.00M","-5.37%"
"06/10/2024","4,100","4,050","4,150","4,020","37.51M","2.24%"
"06/07/2024","4,010","4,000","4,120","3,960","58.72M","1.52%"
"06/06/2024","3,950","3,890","4,040","3,880","62.67M","2.33%"
"06/05/2024","3,860","3,900","3,990","3,770","100.03M","0.78%"
"06/04/2024","3,830","3,560","4,060","3,530","142.24M","7.89%"
"06/03/2024","3,550","3,510","3,590","3,410","70.09M","1.72%"
"05/31/2024","3,490","3,630","3,650","3,490","290.45M","-5.42%"
"05/30/2024","3,690","3,760","3,790","3,670","43.93M","-1.86%"
"05/29/2024","3,760","3,780","3,790","3,710","18.88M","-0.53%"
"05/28/2024","3,780","3,780","3,860","3,760","20.60M","0.53%"
"05/27/2024","3,760","3,910","3,990","3,760","42.61M","-4.81%"
"05/22/2024","3,950","3,980","4,030","3,900","21.81M","-1.00%"
"05/21/2024","3,990","4,000","4,080","3,980","20.08M","0.00%"
"05/20/2024","3,990","4,000","4,040","3,970","28.48M","-1.72%"
"05/17/2024","4,060","4,100","4,140","4,060","32.41M","-1.46%"
"05/16/2024","4,120","4,070","4,340","4,040","47.08M","0.00%"
"05/15/2024","4,120","4,180","4,210","4,060","39.42M","-2.37%"
"05/14/2024","4,220","4,390","4,390","4,210","35.69M","-3.65%"
"05/13/2024","4,380","4,470","4,490","4,350","30.09M","-2.23%"
"05/08/2024","4,480","4,710","4,710","4,450","22.53M","-4.68%"
"05/07/2024","4,700","4,700","4,740","4,690","8.06M","0.00%"
"05/06/2024","4,700","4,670","4,710","4,630","13.41M","1.51%"
"05/03/2024","4,630","4,740","4,750","4,630","13.97M","-2.32%"
"05/02/2024","4,740","4,680","4,750","4,650","20.48M","1.50%"
"04/30/2024","4,670","4,620","4,690","4,620","24.65M","1.08%"
"04/29/2024","4,620","4,620","4,740","4,600","21.50M","0.87%"
"04/26/2024","4,580","4,800","4,820","4,580","22.37M","-4.58%"
"04/25/2024","4,800","4,800","4,880","4,750","18.06M","0.00%"
"04/24/2024","4,800","4,900","4,980","4,780","18.68M","-1.64%"
"04/23/2024","4,880","5,025","5,100","4,850","23.19M","-2.89%"
"04/22/2024","5,025","5,100","5,200","4,980","16.09M","-0.99%"
"04/19/2024","5,075","5,350","5,375","5,075","16.11M","-5.14%"
"04/18/2024","5,350","5,350","5,425","5,300","7.72M","0.00%"
"04/17/2024","5,350","5,550","5,575","5,350","11.73M","-4.04%"
"04/16/2024","5,575","5,650","5,650","5,500","16.31M","-1.33%"
"04/05/2024","5,650","5,700","5,700","5,650","5.77M","-0.88%"
